Date,Open,High,Low,Close,Volume
2016-04-21,4.75,4.75,4.75,4.75,200.0
2016-05-31,4.47,4.47,4.47,4.47,220.0
2016-06-02,4.48,4.48,4.48,4.48,1050.0
2016-07-13,4.28,4.28,4.12,4.12,360.0
2016-08-03,4.0,4.0,3.72,3.72,390.0
2016-08-09,3.76,3.76,3.76,3.76,270.0
2016-09-19,3.76,3.76,3.76,3.76,120.0
2016-10-04,3.8,3.8,3.8,3.8,530.0
2016-10-17,3.85,3.85,3.85,3.85,520.0
2016-10-24,3.72,3.72,3.72,3.72,150.0
2016-11-04,3.72,3.72,3.72,3.72,1540.0
2016-11-07,3.58,3.58,3.58,3.58,10.0
2016-11-15,3.76,3.76,3.76,3.76,540.0
2016-12-15,3.77,3.77,3.77,3.77,540.0
2017-01-02,3.79,3.79,3.79,3.79,530.0
2017-01-12,3.9,3.9,3.9,3.9,520.0
2017-01-17,4.01,4.01,4.01,4.01,50.0
2017-02-17,4.21,4.21,4.21,4.21,350.0
2017-04-05,4.6,4.62,4.6,4.6,770.0
2017-04-10,4.62,4.62,4.62,4.62,50.0
2017-05-11,4.4,4.4,4.4,4.4,170.0
2017-06-20,4.58,4.58,4.58,4.58,440.0
2017-07-12,4.6,4.6,4.6,4.6,440.0
2017-07-14,4.6,4.6,4.6,4.6,440.0
2017-08-28,4.48,4.48,4.48,4.48,20.0
2017-11-17,4.4,4.4,3.8,3.8,98170.0
2017-12-06,3.8,3.8,3.8,3.8,790.0
2017-12-08,3.8,3.8,3.8,3.8,5280.0
2017-12-13,3.68,3.68,3.68,3.68,550.0
2017-12-14,3.69,3.69,3.69,3.69,550.0
2018-01-03,3.88,3.88,3.88,3.88,520.0
2018-01-04,3.96,3.96,3.88,3.88,500.0
2018-01-05,3.92,3.98,3.92,3.98,2700.0
2018-01-08,3.98,3.98,3.98,3.98,26060.0
2018-01-19,4.12,4.12,4.12,4.12,490.0
2018-02-01,3.98,3.98,3.98,3.98,500.0
2018-03-02,3.98,3.98,3.98,3.98,510.0
2018-03-08,3.96,3.96,3.96,3.96,510.0
2018-03-13,3.96,3.96,3.96,3.96,510.0
2018-03-16,3.96,3.96,3.96,3.96,510.0
2018-03-20,4.0,4.0,4.0,4.0,500.0
2018-03-22,3.96,3.96,3.96,3.96,510.0
2018-04-25,3.82,3.82,3.72,3.72,580.0
2018-04-27,3.72,3.72,3.72,3.72,1040.0
2018-05-07,3.9,3.9,3.9,3.9,450.0
2018-06-01,3.88,3.88,3.88,3.88,520.0
2018-06-26,3.68,3.68,3.68,3.68,550.0
2018-06-27,3.64,3.64,3.64,3.64,550.0
2018-07-02,3.5,3.5,3.5,3.5,1160.0
2018-07-04,3.4,3.4,3.4,3.4,500.0
2018-07-05,3.34,3.34,3.34,3.34,130.0
2018-07-09,3.5,3.5,3.5,3.5,580.0
2018-07-10,3.62,3.62,3.62,3.62,560.0
2018-10-08,3.98,3.98,3.98,3.98,120.0
2019-01-11,4.0,4.0,4.0,4.0,500.0
2019-01-15,4.04,4.04,4.04,4.04,500.0
2019-01-16,4.0,4.0,4.0,4.0,500.0
2019-01-18,4.0,4.96,4.0,4.96,5500.0
2019-01-29,5.0,5.0,5.0,5.0,400.0
2019-02-07,4.96,4.96,4.96,4.96,20.0
2019-03-04,4.8,4.8,4.8,4.8,420.0
2019-03-06,4.6,4.6,4.6,4.6,440.0
2019-05-10,4.32,4.32,4.2,4.2,480.0
2019-05-17,4.08,4.08,4.08,4.08,500.0
2019-05-21,4.24,4.24,4.24,4.24,480.0
2019-05-22,4.4,4.4,4.4,4.4,110.0
2019-05-30,4.4,4.76,4.4,4.76,1470.0
2019-07-02,5.8,5.8,5.8,5.8,150.0
2019-07-12,5.8,6.0,5.8,6.0,1530.0
2019-07-18,6.0,6.0,6.0,6.0,80.0
2019-08-05,5.72,5.72,5.48,5.48,400.0
2019-08-16,5.48,5.48,5.44,5.44,480.0
2019-11-06,5.32,5.32,5.0,5.0,1780.0
2019-11-08,4.4,4.4,4.4,4.4,100.0
2019-11-12,4.4,4.6,4.4,4.6,460.0
2019-11-13,4.76,4.76,4.76,4.76,10.0
2019-11-14,4.56,4.56,4.32,4.52,920.0
2019-11-27,4.72,4.72,4.72,4.72,440.0
2019-12-02,4.88,4.88,4.88,4.88,410.0
2020-02-05,4.88,4.88,4.88,4.88,10.0
2020-02-07,4.88,4.88,4.88,4.88,30.0
2020-02-14,4.96,4.96,4.96,4.96,410.0
2020-03-06,5.6,5.6,4.96,4.96,850.0
2020-03-26,5.04,6.0,4.8,5.04,5040.0
2020-03-27,5.04,6.0,4.8,4.8,3830.0
2020-03-30,4.8,5.76,4.8,4.8,1260.0
2020-04-03,4.96,5.92,4.92,4.92,1220.0
2020-04-07,4.92,4.92,4.76,4.76,30.0
2020-04-16,4.76,4.76,4.76,4.76,80.0
2020-04-17,4.96,5.2,4.96,5.2,500.0
2020-04-22,4.96,4.96,4.96,4.96,410.0
2020-04-24,4.96,5.48,4.96,5.48,1790.0
2020-04-27,6.0,6.4,5.96,6.4,4610.0
2020-04-28,6.4,6.4,6.4,6.4,1170.0
2020-04-29,6.4,6.4,6.4,6.4,250.0
2020-04-30,7.0,7.0,6.4,6.4,160.0
2020-05-04,7.0,7.0,6.4,6.4,310.0
2020-05-05,6.4,6.4,6.4,6.4,50.0
2020-05-06,6.4,6.4,6.4,6.4,50.0
2020-05-08,6.12,6.12,5.84,5.84,1200.0
2020-05-19,5.84,5.84,5.84,5.84,350.0
2020-05-21,5.4,5.4,5.4,5.4,30.0
2020-05-22,5.4,5.4,5.4,5.4,380.0
2020-05-25,5.64,5.64,5.4,5.4,150.0
2020-06-05,5.56,5.6,5.32,5.32,1120.0
2020-06-08,5.12,5.12,5.12,5.12,10.0
2020-06-10,5.32,5.88,5.32,5.56,1160.0
2020-06-12,5.32,5.56,5.0,5.4,1260.0
2020-06-15,5.44,5.44,5.2,5.2,850.0
2020-06-16,5.44,5.44,5.44,5.44,250.0
2020-06-17,5.64,5.8,5.64,5.8,740.0
2020-06-18,5.8,8.2,5.8,8.2,250.0
2020-06-19,7.0,8.2,7.0,7.44,930.0
2020-06-23,6.72,6.72,6.72,6.72,220.0
2020-06-24,6.68,6.68,6.12,6.12,560.0
2020-06-29,6.12,6.12,6.12,6.12,70.0
2020-06-30,5.8,5.8,5.8,5.8,100.0
2020-07-06,5.72,6.0,5.72,6.0,790.0
2020-07-07,7.16,8.2,7.16,8.2,500.0
2020-07-08,8.0,8.0,8.0,8.0,30.0
2020-07-09,8.2,8.2,8.2,8.2,170.0
2020-07-10,6.8,7.24,6.4,7.2,960.0
2020-07-14,6.4,6.4,6.2,6.2,340.0
2020-07-15,6.4,6.4,6.4,6.4,320.0
2020-07-23,6.6,6.6,6.4,6.4,1040.0
2020-07-24,6.6,6.6,6.6,6.6,310.0
2020-07-30,6.92,6.92,6.92,6.92,250.0
2020-08-04,6.96,6.96,6.96,6.96,60.0
2020-08-07,7.12,8.2,7.08,8.2,840.0
2020-08-10,7.12,7.12,7.12,7.12,100.0
2020-08-13,7.12,8.2,7.08,8.2,1340.0
2020-08-18,8.0,8.0,8.0,8.0,290.0
2020-08-20,7.44,7.44,7.44,7.44,180.0
2020-08-26,8.16,8.16,8.08,8.08,290.0
2020-08-27,8.04,8.04,8.04,8.04,10.0
2020-09-01,8.04,8.16,8.04,8.16,190.0
2020-09-03,7.8,7.8,7.8,7.8,40.0
2020-09-08,7.68,7.68,7.68,7.68,370.0
2020-09-16,7.56,7.56,7.44,7.44,350.0
2020-09-22,7.2,7.2,7.2,7.2,20.0
2020-09-23,7.56,7.56,7.56,7.56,100.0
2020-10-02,7.56,7.8,7.56,7.8,530.0
2020-10-05,8.16,8.2,8.16,8.2,2180.0
2020-10-06,8.32,8.32,8.32,8.32,250.0
2020-10-08,8.0,8.0,8.0,8.0,260.0
2020-10-16,8.0,8.0,8.0,8.0,100.0
2020-10-19,8.2,8.2,8.2,8.2,130.0
2020-10-23,8.2,8.8,8.2,8.8,440.0
2020-10-26,8.6,8.6,8.6,8.6,20.0
2020-10-27,8.6,8.8,8.6,8.8,980.0
2020-10-28,9.0,9.0,8.6,8.6,460.0
2020-11-06,8.2,8.2,8.0,8.0,850.0
2020-11-10,8.4,9.0,8.4,9.0,260.0
2020-11-12,8.8,9.0,8.8,9.0,230.0
2020-11-13,9.0,9.2,9.0,9.2,1200.0
2020-11-16,9.8,9.8,9.6,9.6,520.0
2020-11-17,9.8,9.8,9.8,9.8,300.0
2020-11-24,9.8,9.8,9.8,9.8,50.0
2020-11-26,9.6,9.6,9.6,9.6,380.0
2020-11-27,9.8,9.8,9.8,9.8,170.0
2020-11-30,9.8,9.8,9.8,9.8,500.0
2020-12-01,9.36,9.36,9.36,9.36,100.0
2020-12-03,9.4,9.6,9.4,9.6,1520.0
2020-12-04,9.8,10.0,9.8,10.0,3030.0
2020-12-07,10.2,10.2,10.2,10.2,200.0
2020-12-08,10.2,10.8,10.2,10.8,1420.0
2020-12-09,11.0,11.6,11.0,11.6,320.0
2020-12-10,11.1,11.1,10.8,10.8,270.0
2020-12-14,11.0,11.0,11.0,11.0,40.0
2020-12-15,11.1,11.1,11.1,11.1,50.0
2020-12-16,11.1,11.1,11.1,11.1,40.0
2020-12-17,11.2,11.4,11.2,11.4,470.0
2020-12-21,11.3,11.3,11.3,11.3,40.0
2020-12-22,11.6,11.7,11.6,11.7,190.0
2020-12-23,11.7,11.8,11.7,11.8,390.0
2020-12-28,12.0,13.8,12.0,13.8,730.0
2020-12-29,13.8,15.0,13.6,14.3,1110.0
2021-01-05,14.9,15.4,14.4,14.7,1030.0
2021-01-07,15.0,15.0,14.8,14.8,780.0
2021-01-11,14.8,14.8,14.3,14.3,370.0
2021-01-12,13.6,13.6,13.6,13.6,200.0
2021-01-14,13.6,13.6,13.6,13.6,80.0
2021-01-15,13.6,14.8,13.6,14.8,260.0
2021-01-18,14.4,15.2,14.4,15.2,20.0
2021-01-20,14.6,14.8,14.6,14.8,720.0
2021-01-21,15.4,15.6,15.4,15.6,500.0
2021-01-22,16.4,16.4,15.6,15.8,720.0
2021-01-25,15.7,15.7,15.2,15.6,620.0
2021-01-26,15.4,15.4,15.4,15.4,10.0
2021-01-27,15.6,15.6,15.6,15.6,130.0
2021-01-28,15.8,16.2,15.8,16.2,280.0
2021-01-29,16.2,16.2,15.6,16.2,90.0
2021-02-01,16.2,16.2,16.0,16.0,80.0
2021-02-03,15.6,16.0,15.6,16.0,40.0
2021-02-08,15.5,15.8,15.5,15.8,280.0
2021-02-10,16.0,16.4,16.0,16.4,800.0
2021-02-11,17.0,18.0,17.0,17.9,940.0
2021-02-12,19.0,19.4,19.0,19.3,420.0
2021-02-15,19.3,19.4,19.3,19.4,570.0
2021-02-16,16.5,17.4,16.5,17.4,160.0
2021-02-17,17.4,17.4,17.4,17.4,90.0
2021-02-18,16.7,16.7,16.6,16.6,190.0
2021-02-19,16.6,16.6,16.6,16.6,220.0
2021-02-22,17.4,17.4,16.6,16.6,330.0
2021-03-03,19.0,19.0,19.0,19.0,160.0
2021-03-04,19.0,19.0,17.8,17.8,190.0
2021-03-05,17.8,17.8,17.8,17.8,180.0
2021-03-09,17.9,17.9,17.9,17.9,120.0
2021-03-11,18.4,18.6,18.4,18.6,190.0
2021-03-12,19.0,19.0,18.2,18.2,150.0
2021-03-16,20.0,20.0,18.4,18.4,260.0
2021-03-17,18.5,18.5,18.5,18.5,200.0
2021-03-19,19.8,20.0,19.8,19.8,180.0
2021-03-22,18.5,20.0,18.5,19.9,190.0
2021-03-23,19.9,20.0,19.9,20.0,650.0
2021-03-24,20.0,20.0,20.0,20.0,50.0
2021-03-25,20.0,20.0,19.1,19.1,120.0
2021-03-26,19.1,20.0,19.1,20.0,200.0
2021-03-30,19.1,19.1,19.1,19.1,30.0
2021-04-06,19.2,20.0,19.2,20.0,160.0
2021-04-07,21.4,21.4,20.4,20.4,100.0
2021-04-09,21.4,22.0,21.0,22.0,410.0
2021-04-12,22.0,23.6,22.0,23.6,580.0
2021-04-13,23.8,24.0,22.0,24.0,240.0
2021-04-14,24.0,24.0,24.0,24.0,90.0
2021-04-15,23.8,23.8,23.8,23.8,90.0
2021-04-16,23.2,23.8,23.2,23.8,30.0
2021-04-19,23.8,23.8,23.2,23.6,60.0
2021-04-20,23.0,23.0,22.4,22.4,280.0
2021-04-23,23.0,23.0,23.0,23.0,10.0
2021-04-26,22.4,23.0,22.4,23.0,30.0
2021-04-27,23.0,23.2,23.0,23.2,210.0
2021-04-28,23.6,24.0,23.6,24.0,1630.0
2021-04-29,24.0,24.0,23.8,23.8,230.0
2021-04-30,23.6,23.6,23.6,23.6,110.0
2021-05-04,23.6,23.6,23.6,23.6,180.0
2021-05-05,23.6,23.6,23.6,23.6,40.0
2021-05-07,23.6,23.6,23.6,23.6,180.0
2021-05-10,24.0,24.0,23.6,23.6,50.0
2021-05-11,23.4,23.4,23.4,23.4,120.0
2021-05-12,23.2,23.2,23.2,23.2,70.0
2021-05-13,23.2,23.2,23.2,23.2,250.0
2021-05-14,23.0,23.0,20.4,23.0,720.0
2021-05-17,20.4,23.0,20.4,23.0,130.0
2021-05-19,21.0,21.0,21.0,21.0,100.0
2021-05-20,20.4,20.4,19.5,19.5,110.0
2021-05-24,19.0,19.0,19.0,19.0,80.0
2021-05-25,19.6,20.4,19.6,20.4,140.0
2021-05-27,20.4,20.4,20.4,20.4,10.0
2021-05-28,20.4,20.4,20.4,20.4,30.0
2021-05-31,21.0,22.0,21.0,22.0,110.0
2021-06-01,22.0,22.0,22.0,22.0,10.0
2021-06-02,22.0,23.4,22.0,23.4,160.0
2021-06-04,23.4,23.4,23.4,23.4,190.0
2021-06-07,20.0,23.2,20.0,23.2,110.0
2021-06-08,22.0,22.0,20.0,20.2,80.0
2021-06-09,23.0,23.4,22.4,22.4,210.0
2021-06-10,22.4,23.4,21.2,21.2,720.0
2021-06-11,21.2,21.2,21.0,21.0,10.0
2021-06-14,20.4,20.4,19.0,19.8,760.0
2021-06-15,19.7,19.7,19.7,19.7,110.0
2021-06-18,19.5,19.5,19.0,19.0,140.0
2021-06-21,19.8,19.8,19.8,19.8,160.0
2021-06-22,20.6,20.6,19.7,19.7,1490.0
2021-06-23,19.8,19.8,19.8,19.8,70.0
2021-06-24,19.8,19.8,19.8,19.8,40.0
2021-06-25,20.0,20.0,19.9,19.9,100.0
2021-06-29,20.0,20.0,20.0,20.0,130.0
2021-06-30,20.0,20.0,20.0,20.0,50.0
2021-07-05,19.6,19.6,19.6,19.6,50.0
2021-07-07,19.1,19.1,19.1,19.1,20.0
2021-07-08,19.1,19.1,19.1,19.1,30.0
2021-07-09,19.1,19.1,19.1,19.1,130.0
2021-07-12,19.1,19.1,19.1,19.1,40.0
2021-07-13,18.8,18.8,18.8,18.8,10.0
2021-07-14,19.2,19.2,19.2,19.2,610.0
2021-07-15,19.2,19.2,19.2,19.2,10.0
2021-07-19,18.7,18.7,18.7,18.7,110.0
2021-07-21,18.2,18.2,18.2,18.2,20.0
2021-07-22,17.4,17.4,17.4,17.4,150.0
2021-07-23,17.4,17.4,17.4,17.4,120.0
2021-07-26,16.9,16.9,16.9,16.9,60.0
2021-07-27,17.2,17.2,17.2,17.2,110.0
2021-07-29,16.6,16.6,16.0,16.0,140.0
2021-07-30,15.6,15.6,15.6,15.6,100.0
2021-08-03,15.7,15.7,15.7,15.7,30.0
2021-08-04,15.2,15.2,15.2,15.2,600.0
2021-08-05,15.7,15.7,14.9,15.1,400.0
2021-08-06,15.2,15.2,15.2,15.2,60.0
2021-08-09,15.6,15.6,15.6,15.6,730.0
2021-08-10,15.7,15.7,15.7,15.7,120.0
2021-08-11,15.6,15.6,15.6,15.6,90.0
2021-08-12,15.0,15.0,15.0,15.0,10.0
2021-08-13,15.7,15.7,15.7,15.7,130.0
2021-08-16,15.9,16.5,15.9,16.5,170.0
2021-08-17,19.1,19.1,19.1,19.1,40.0
2021-08-18,19.0,19.0,19.0,19.0,10.0
2021-08-19,18.8,18.8,18.8,18.8,10.0
2021-08-20,18.8,18.8,18.8,18.8,10.0
2021-08-25,18.0,18.0,18.0,18.0,120.0
2021-08-27,17.4,17.4,17.4,17.4,50.0
2021-08-31,17.4,17.4,17.4,17.4,20.0
2021-09-01,17.8,17.8,17.2,17.2,150.0
2021-09-03,16.8,16.8,16.8,16.8,110.0
2021-09-06,17.4,17.4,17.4,17.4,70.0
2021-09-14,16.8,16.8,16.8,16.8,10.0
2021-09-17,17.4,17.4,17.4,17.4,60.0
2021-09-20,16.8,16.8,16.8,16.8,120.0
2021-09-21,16.6,16.6,16.6,16.6,30.0
2021-09-27,16.7,16.7,16.7,16.7,30.0
2021-10-06,16.0,16.0,15.3,15.4,290.0
2021-10-12,15.4,16.0,15.4,16.0,120.0
2021-10-19,15.9,16.0,15.9,16.0,170.0
2021-10-20,15.3,15.4,15.3,15.4,290.0
2021-10-21,15.4,15.4,15.4,15.4,10.0
2021-10-25,15.5,15.5,15.5,15.5,500.0
2021-10-26,15.9,15.9,15.9,15.9,70.0
2021-11-02,15.8,15.8,15.8,15.8,150.0
2021-11-04,15.6,15.6,15.6,15.6,10.0
2021-11-08,15.6,15.6,15.6,15.6,90.0
2021-11-09,15.7,15.7,15.0,15.6,930.0
2021-11-10,15.8,16.3,15.8,16.3,50.0
2021-11-12,16.3,16.3,16.3,16.3,30.0
2021-11-15,16.9,17.0,16.6,16.6,140.0
2021-11-17,17.3,17.3,17.3,17.3,10.0
2021-11-18,18.1,18.2,17.5,17.5,300.0
2021-11-19,18.2,18.3,18.2,18.3,140.0
2021-11-22,18.3,18.4,18.3,18.4,640.0
2021-11-23,18.4,19.7,18.4,19.7,120.0
2021-11-24,19.7,19.7,19.7,19.7,10.0
2021-11-26,19.8,19.8,19.0,19.0,270.0
2021-11-29,19.9,19.9,19.4,19.6,860.0
2021-11-30,19.5,19.5,19.5,19.5,250.0
2021-12-02,19.6,19.6,19.4,19.4,70.0
2021-12-06,18.1,19.9,18.1,19.9,910.0
2021-12-07,20.4,20.4,20.4,20.4,130.0
2021-12-08,23.8,23.8,20.4,21.0,370.0
2021-12-09,22.0,22.0,21.8,22.0,230.0
2021-12-10,22.0,22.0,22.0,22.0,40.0
2021-12-13,22.0,22.0,22.0,22.0,50.0
2021-12-14,22.0,22.0,22.0,22.0,110.0
2021-12-15,22.0,22.2,22.0,22.2,450.0
2021-12-20,22.2,22.2,22.2,22.2,150.0
2021-12-22,22.2,22.2,22.2,22.2,190.0
2021-12-23,21.8,22.2,21.8,22.2,10.0
2021-12-27,22.2,22.2,22.2,22.2,90.0
2021-12-28,22.2,22.2,22.2,22.2,20.0
2021-12-29,22.2,22.2,21.4,22.2,710.0
2021-12-30,21.2,22.2,21.2,22.2,360.0
2022-01-03,22.8,23.8,22.8,23.8,150.0
2022-01-04,23.6,23.6,22.0,22.0,630.0
2022-01-05,22.0,23.0,22.0,22.6,680.0
2022-01-07,22.6,22.6,22.6,22.6,340.0
2022-01-10,22.6,22.6,22.6,22.6,40.0
2022-01-12,22.0,22.0,22.0,22.0,20.0
2022-01-17,22.6,22.6,22.6,22.6,30.0
2022-01-19,21.6,21.6,21.4,21.4,340.0
2022-01-20,21.4,21.4,21.4,21.4,100.0
2022-01-21,21.4,21.4,20.8,21.2,610.0
2022-01-24,21.2,22.4,20.0,20.0,560.0
2022-01-25,20.0,20.0,18.5,18.5,290.0
2022-01-27,19.1,19.4,19.1,19.4,120.0
2022-01-31,19.9,19.9,19.9,19.9,40.0
2022-02-01,19.9,19.9,19.5,19.5,120.0
2022-02-02,20.0,20.0,20.0,20.0,110.0
2022-02-04,20.0,20.2,20.0,20.2,330.0
2022-02-07,20.2,20.2,20.2,20.2,110.0
2022-02-08,20.2,20.2,20.2,20.2,120.0
2022-02-09,20.0,20.0,20.0,20.0,140.0
2022-02-14,20.4,20.6,20.0,20.0,160.0
2022-02-15,19.1,19.1,19.0,19.0,220.0
2022-02-21,18.2,18.2,14.6,15.2,590.0
2022-02-22,17.0,17.0,17.0,17.0,50.0
2022-02-23,17.0,18.2,17.0,18.2,90.0
2022-02-24,15.2,16.0,15.2,16.0,670.0
2022-02-28,16.0,18.2,15.9,15.9,120.0
2022-03-03,16.5,16.5,16.5,16.5,30.0
2022-03-07,16.5,16.5,16.0,16.0,130.0
2022-03-08,16.6,16.6,16.6,16.6,110.0
2022-03-09,17.4,17.4,17.4,17.4,120.0
2022-03-10,17.5,17.5,17.5,17.5,10.0
2022-03-11,18.0,18.0,18.0,18.0,50.0
2022-03-14,18.5,18.5,18.5,18.5,0.0
2022-03-15,18.0,18.5,18.0,18.5,100.0
2022-03-16,19.0,20.0,19.0,20.0,280.0
2022-03-17,20.4,20.6,19.7,19.7,120.0
2022-03-18,19.7,19.8,19.7,19.8,60.0
2022-03-21,19.0,19.0,18.9,19.0,200.0
2022-03-23,18.4,18.4,18.4,18.4,30.0
2022-03-30,18.4,18.4,18.4,18.4,10.0
2022-03-31,19.3,22.4,19.3,19.8,1190.0
2022-04-01,19.8,20.0,19.1,20.0,360.0
2022-04-04,19.6,19.7,19.6,19.7,110.0
2022-04-11,20.0,20.2,19.4,19.4,640.0
2022-04-12,20.0,20.0,19.1,19.4,560.0
2022-04-13,19.4,19.4,19.4,19.4,10.0
2022-04-22,19.4,19.4,18.7,18.7,300.0
2022-04-28,18.5,18.5,18.5,18.5,100.0
2022-05-04,18.2,18.2,17.6,17.6,210.0
2022-05-06,17.6,17.6,16.0,16.0,540.0
2022-05-13,16.3,16.3,16.3,16.3,50.0
2022-05-16,16.8,16.8,16.8,16.8,60.0
2022-05-18,17.2,17.2,17.2,17.2,100.0
2022-05-20,17.6,17.9,17.6,17.9,170.0
2022-05-23,17.9,17.9,17.9,17.9,30.0
2022-05-24,17.9,18.0,17.9,18.0,170.0
2022-05-25,19.3,19.3,19.3,19.3,180.0
2022-05-26,19.2,19.2,19.2,19.2,50.0
2022-05-27,18.4,18.4,18.4,18.4,110.0
2022-06-02,18.0,18.0,17.7,17.7,160.0
2022-06-03,16.5,16.5,16.5,16.5,90.0
2022-06-06,15.5,16.0,15.1,15.2,420.0
2022-06-10,14.8,15.0,14.8,15.0,190.0
2022-06-13,18.0,18.0,18.0,18.0,0.0
2022-06-23,16.4,16.4,16.4,16.4,30.0
2022-06-27,16.4,16.4,16.4,16.4,40.0
2022-07-05,16.4,16.4,16.4,16.4,10.0
2022-07-11,15.7,15.7,15.7,15.7,10.0
2022-07-12,15.5,15.5,15.0,15.0,210.0
2022-07-13,15.1,15.1,15.1,15.1,30.0
2022-07-14,15.1,15.1,15.1,15.1,10.0
2022-07-18,15.0,15.0,15.0,15.0,70.0
2022-07-21,15.0,15.0,15.0,15.0,140.0
2022-07-22,15.0,15.0,15.0,15.0,20.0
2022-07-25,14.8,14.8,14.8,14.8,10.0
2022-07-29,14.8,14.8,14.8,14.8,170.0
2022-08-01,15.1,15.1,15.1,15.1,60.0
2022-08-02,15.1,15.1,15.1,15.1,20.0
2022-08-04,14.8,14.8,14.7,14.7,200.0
2022-08-05,17.9,17.9,14.9,14.9,250.0
2022-08-09,16.5,16.5,16.5,16.5,0.0
2022-08-10,16.0,16.0,16.0,16.0,10.0
2022-08-11,16.0,16.0,16.0,16.0,40.0
2022-08-16,16.8,16.8,16.8,16.8,40.0
2022-08-19,16.0,16.0,16.0,16.0,50.0
2022-08-22,14.3,14.3,11.5,11.5,70.0
2022-08-23,13.8,13.8,11.8,11.8,110.0
2022-08-24,13.1,13.1,13.1,13.1,30.0
2022-08-26,14.0,14.0,14.0,14.0,10.0
2022-09-09,16.2,19.3,16.2,19.3,500.0
2022-09-13,20.0,20.0,18.0,18.5,2320.0
2022-09-14,19.2,19.2,18.1,18.9,110.0
2022-09-15,18.8,18.8,17.8,18.7,760.0
2022-09-16,18.8,18.8,18.8,18.8,10.0
2022-09-19,18.4,18.4,17.5,17.5,610.0
2022-09-20,17.6,18.0,17.6,18.0,10.0
2022-09-21,19.2,19.2,19.2,19.2,10.0
2022-09-22,19.2,19.2,17.4,18.1,270.0
2022-09-23,18.0,18.1,18.0,18.1,70.0
2022-09-26,17.9,17.9,17.9,17.9,10.0
2022-09-27,17.9,17.9,17.9,17.9,20.0
2022-09-28,17.9,17.9,17.9,17.9,10.0
2022-09-29,17.9,17.9,17.9,17.9,10.0
2022-09-30,17.9,17.9,17.9,17.9,0.0
2022-10-03,17.9,17.9,17.9,17.9,10.0
2022-10-04,17.9,17.9,17.9,17.9,20.0
2022-10-05,17.9,17.9,17.9,17.9,30.0
2022-10-06,17.9,18.1,17.3,17.9,190.0
2022-10-07,18.1,18.1,18.1,18.1,10.0
2022-10-10,18.1,18.1,17.4,18.1,110.0
2022-10-11,17.4,18.1,17.4,18.1,110.0
2022-10-12,18.1,18.1,18.1,18.1,0.0
2022-10-13,18.1,18.1,17.3,17.7,550.0
2022-10-14,18.1,18.1,17.7,17.7,10.0
2022-10-17,18.0,18.0,18.0,18.0,10.0
2022-10-18,18.0,18.0,17.7,17.7,10.0
2022-10-19,18.0,18.0,17.2,17.2,10.0
2022-10-20,18.0,18.0,17.3,17.3,150.0
2022-10-21,17.4,17.4,17.4,17.4,0.0
2022-10-24,17.4,17.4,17.4,17.4,20.0
2022-10-25,17.5,17.5,17.5,17.5,10.0
2022-10-26,17.5,17.5,17.4,17.4,10.0
2022-10-27,17.5,17.5,17.4,17.4,20.0
2022-10-28,17.4,17.4,16.8,17.4,70.0
2022-10-31,17.5,17.5,17.5,17.5,10.0
2022-11-02,17.5,17.5,17.4,17.4,20.0
2022-11-03,17.5,17.5,16.7,17.4,930.0
