"Date","Price","Open","High","Low","Vol.","Change %"
"24/06/2025","2.46","2.47","2.49","2.45","6.80K","0.41%"
"23/06/2025","2.45","2.48","2.48","2.45","0.09K","-1.21%"
"20/06/2025","2.48","2.44","2.48","2.44","5.60K","1.22%"
"18/06/2025","2.45","2.31","2.45","2.31","10.99K","6.06%"
"17/06/2025","2.31","2.44","2.44","2.25","54.73K","-3.75%"
"16/06/2025","2.40","2.44","2.44","2.39","7.89K","0.42%"
"13/06/2025","2.39","2.43","2.48","2.39","5.73K","-1.65%"
"12/06/2025","2.43","2.48","2.48","2.40","2.59K","0.00%"
"11/06/2025","2.43","2.48","2.48","2.43","0.36K","-1.62%"
"10/06/2025","2.47","2.42","2.47","2.40","3.95K","2.07%"
"09/06/2025","2.42","2.48","2.49","2.41","4.96K","1.26%"
"06/06/2025","2.39","2.49","2.49","2.39","1.17K","-0.42%"
"05/06/2025","2.40","2.52","2.52","2.39","7.96K","-0.83%"
"04/06/2025","2.42","2.49","2.54","2.42","11.44K","-2.81%"
"03/06/2025","2.49","2.47","2.49","2.47","2.07K","0.81%"
"02/06/2025","2.47","2.49","2.49","2.39","32.58K","-1.59%"
"30/05/2025","2.51","2.53","2.53","2.50","3.87K","2.45%"
"29/05/2025","2.45","2.69","2.69","2.45","42.00K","-8.92%"
"28/05/2025","2.69","2.84","2.84","2.56","23.05K","-2.54%"
"27/05/2025","2.76","2.68","2.89","2.65","25.38K","2.99%"
"26/05/2025","2.68","2.48","2.70","2.48","26.04K","11.67%"
"23/05/2025","2.40","2.39","2.51","2.37","22.59K","0.42%"
"22/05/2025","2.39","2.37","2.39","2.36","3.84K","0.84%"
"21/05/2025","2.37","2.39","2.39","2.32","9.00K","0.00%"
"20/05/2025","2.37","2.43","2.51","2.36","21.41K","-5.20%"
"19/05/2025","2.50","2.48","2.54","2.45","10.63K","1.63%"
"16/05/2025","2.46","2.46","2.49","2.45","2.45K","0.00%"
"15/05/2025","2.46","2.45","2.46","2.45","2.16K","0.41%"
"14/05/2025","2.45","2.49","2.49","2.45","3.28K","-0.41%"
"13/05/2025","2.46","2.49","2.49","2.45","0.29K","-1.20%"
"12/05/2025","2.49","2.49","2.49","2.49","0.01K","0.00%"
"09/05/2025","2.49","2.49","2.49","2.44","0.73K","1.63%"
"08/05/2025","2.45","2.49","2.49","2.44","10.20K","-2.00%"
"07/05/2025","2.50","2.56","2.56","2.49","16.35K","-1.57%"
"06/05/2025","2.54","2.54","2.58","2.54","5.59K","0.40%"
"05/05/2025","2.53","2.56","2.56","2.53","2.14K","-1.17%"
"02/05/2025","2.56","2.55","2.56","2.50","10.77K","0.00%"
"30/04/2025","2.56","2.58","2.58","2.54","3.82K","0.79%"
"29/04/2025","2.54","2.65","2.65","2.54","6.05K","-1.93%"
"28/04/2025","2.59","2.67","2.67","2.59","8.85K","-3.72%"
"25/04/2025","2.69","2.69","2.69","2.56","9.22K","0.37%"
"24/04/2025","2.68","2.69","2.69","2.62","3.76K","1.52%"
"23/04/2025","2.64","2.66","2.68","2.64","2.29K","0.76%"
"22/04/2025","2.62","2.67","2.67","2.62","0.17K","-2.24%"
"17/04/2025","2.68","2.68","2.68","2.58","13.68K","-0.37%"
"16/04/2025","2.69","2.73","2.76","2.69","1.88K","-0.74%"
"15/04/2025","2.71","2.76","2.76","2.71","0.24K","-1.45%"
"14/04/2025","2.75","2.76","2.76","2.71","0.23K","0.36%"
"11/04/2025","2.74","2.70","2.74","2.68","1.60K","-0.36%"
"10/04/2025","2.75","2.65","2.86","2.65","3.39K","5.36%"
"09/04/2025","2.61","2.71","2.71","2.61","0.08K","0.00%"
"08/04/2025","2.61","2.58","2.65","2.58","0.95K","1.16%"
"07/04/2025","2.58","2.61","2.61","2.57","2.39K","-1.15%"
"04/04/2025","2.61","2.72","2.72","2.55","15.65K","-5.09%"
"03/04/2025","2.75","2.85","2.92","2.75","9.14K","-4.18%"
"02/04/2025","2.87","3.02","3.02","2.87","5.99K","-2.71%"
"01/04/2025","2.95","3.02","3.02","2.95","0.83K","-1.99%"
"31/03/2025","3.01","3.07","3.07","2.98","8.33K","0.33%"
"28/03/2025","3.00","3.08","3.08","3.00","10.12K","0.00%"
"27/03/2025","3.00","3.03","3.03","3.00","1.76K","1.01%"
"26/03/2025","2.97","3.07","3.07","2.97","5.74K","-2.30%"
"25/03/2025","3.04","3.10","3.10","3.04","4.38K","-1.30%"
"24/03/2025","3.08","3.07","3.11","3.07","74.73K","2.67%"
"21/03/2025","3.00","3.03","3.07","3.00","6.76K","0.00%"
"20/03/2025","3.00","3.04","3.04","3.00","3.24K","-1.32%"
"19/03/2025","3.04","3.06","3.06","3.03","5.02K","0.00%"
"18/03/2025","3.04","3.07","3.07","3.00","15.30K","0.00%"
"17/03/2025","3.04","3.04","3.08","2.98","22.36K","0.33%"
"14/03/2025","3.03","3.00","3.06","2.98","54.32K","1.34%"
"13/03/2025","2.99","2.97","2.99","2.90","23.37K","0.34%"
"12/03/2025","2.98","2.90","2.98","2.90","1.40K","0.68%"
"11/03/2025","2.96","2.94","2.97","2.89","17.89K","0.34%"
"10/03/2025","2.95","2.97","2.97","2.93","4.34K","-0.67%"
"07/03/2025","2.97","2.97","3.04","2.90","21.30K","0.00%"
"06/03/2025","2.97","2.85","3.00","2.85","15.23K","4.95%"
"05/03/2025","2.83","2.86","2.89","2.83","10.01K","-0.35%"
"04/03/2025","2.84","2.85","2.85","2.83","22.67K","-0.35%"
