"Date","Price","Open","High","Low","Vol.","Change %"
"15/03/2022","1.245","1.290","1.290","1.245","5.01K","-4.23%"
"14/03/2022","1.300","1.350","1.350","1.300","2.52K","-4.41%"
"11/03/2022","1.360","1.350","1.370","1.350","6.86K","-2.86%"
"10/03/2022","1.400","1.430","1.430","1.400","1.18K","7.69%"
"09/03/2022","1.300","1.390","1.390","1.300","5.92K","-7.14%"
"08/03/2022","1.400","1.430","1.430","1.400","0.13K","-1.06%"
"07/03/2022","1.415","1.430","1.430","1.415","3.00K","1.07%"
"04/03/2022","1.400","1.400","1.450","1.270","6.92K","0.00%"
"03/03/2022","1.400","1.300","1.400","1.250","1.08M","3.70%"
"02/03/2022","1.350","1.360","1.360","1.240","5.86K","2.27%"
"01/03/2022","1.320","1.260","1.320","1.155","7.65K","4.76%"
"28/02/2022","1.260","1.320","1.360","1.260","2.57K","-1.56%"
"25/02/2022","1.280","1.110","1.320","1.110","43.13K","13.27%"
"24/02/2022","1.130","1.250","1.250","1.130","14.87K","-14.39%"
"23/02/2022","1.320","1.320","1.320","1.220","5.27K","1.54%"
"22/02/2022","1.300","1.260","1.300","1.210","9.09K","0.00%"
"21/02/2022","1.300","1.270","1.300","1.250","2.55K","1.96%"
"18/02/2022","1.275","1.395","1.395","1.260","11.44K","-8.60%"
"17/02/2022","1.395","1.390","1.395","1.390","0.81K","-3.79%"
"16/02/2022","1.450","1.400","1.450","1.330","2.29K","3.57%"
"15/02/2022","1.400","1.330","1.450","1.330","9.90K","5.26%"
"14/02/2022","1.330","1.350","1.350","1.250","16.11K","-1.48%"
"11/02/2022","1.350","1.365","1.365","1.350","7.97K","-3.57%"
"10/02/2022","1.400","1.480","1.480","1.380","4.02K","-1.41%"
"09/02/2022","1.420","1.430","1.480","1.390","3.50K","-0.70%"
"08/02/2022","1.430","1.440","1.440","1.430","0.01K","-0.35%"
"07/02/2022","1.435","1.390","1.440","1.380","5.30K","-1.03%"
"04/02/2022","1.450","1.490","1.490","1.380","3.23K","-2.68%"
"03/02/2022","1.490","1.495","1.495","1.380","5.31K","-1.00%"
"02/02/2022","1.505","1.525","1.525","1.400","4.60K","0.67%"
"01/02/2022","1.495","1.550","1.550","1.360","6.95K","-0.33%"
"31/01/2022","1.500","1.500","1.500","1.400","13.29K","-1.32%"
"28/01/2022","1.520","1.590","1.590","1.450","6.31K","-4.40%"
"27/01/2022","1.590","1.600","1.600","1.470","5.37K","-1.85%"
"26/01/2022","1.620","1.620","1.620","1.620","0.05K","5.19%"
"25/01/2022","1.540","1.500","1.540","1.490","9.75K","0.00%"
"24/01/2022","1.540","1.580","1.660","1.470","82.56K","0.00%"
"21/01/2022","1.540","1.560","1.560","1.470","11.59K","1.65%"
"20/01/2022","1.515","1.595","1.595","1.510","1.90K","-5.31%"
"19/01/2022","1.600","1.670","1.670","1.505","16.39K","-1.54%"
"18/01/2022","1.625","1.680","1.680","1.535","7.70K","-0.91%"
"17/01/2022","1.640","1.590","1.640","1.530","5.69K","3.14%"
"14/01/2022","1.590","1.560","1.590","1.500","20.49K","0.00%"
"13/01/2022","1.590","1.600","1.600","1.505","5.55K","2.58%"
"12/01/2022","1.550","1.550","1.550","1.500","7.61K","0.00%"
"11/01/2022","1.550","1.480","1.550","1.450","9.49K","4.73%"
"10/01/2022","1.480","1.500","1.500","1.415","6.44K","-1.33%"
"07/01/2022","1.500","1.440","1.580","1.400","6.17K","0.00%"
"05/01/2022","1.500","1.560","1.680","1.430","37.32K","-4.46%"
"04/01/2022","1.570","1.500","1.580","1.400","26.08K","3.97%"
"03/01/2022","1.510","1.250","1.510","1.220","19.22K","16.15%"
"30/12/2021","1.300","1.300","1.300","1.230","22.08K","0.00%"
"29/12/2021","1.300","1.210","1.300","1.210","179.78K","7.88%"
"28/12/2021","1.205","1.260","1.260","1.200","202.95K","-2.82%"
"27/12/2021","1.240","1.250","1.280","1.200","54.49K","-4.62%"
"23/12/2021","1.300","1.300","1.350","1.220","34.71K","-2.62%"
"22/12/2021","1.335","1.380","1.380","1.335","35.88K","-3.26%"
"21/12/2021","1.380","1.420","1.420","1.360","29.48K","-2.82%"
"20/12/2021","1.420","1.500","1.500","1.370","161.72K","-4.05%"
"17/12/2021","1.480","1.510","1.540","1.470","143.70K","-3.90%"
"16/12/2021","1.540","1.630","1.630","1.500","66.14K","-5.52%"
"15/12/2021","1.630","1.650","1.650","1.555","52.25K","5.16%"
"14/12/2021","1.550","1.690","1.690","1.500","31.97K","-3.73%"
"13/12/2021","1.610","1.715","1.715","1.610","3.22K","-6.12%"
"10/12/2021","1.715","1.750","1.750","1.620","10.30K","-4.19%"
"09/12/2021","1.790","1.810","1.810","1.675","12.64K","0.00%"
"08/12/2021","1.790","1.750","1.800","1.620","36.56K","2.29%"
"07/12/2021","1.750","1.790","1.800","1.620","16.23K","0.00%"
"06/12/2021","1.750","1.790","1.790","1.720","9.70K","2.94%"
"03/12/2021","1.700","1.790","1.790","1.700","4.02K","5.26%"
"02/12/2021","1.615","1.760","1.760","1.615","4.04K","-6.10%"
