"Date","Price","Open","High","Low","Vol.","Change %"
"28/03/2022","0.5700","0.5700","0.5700","0.5700","5.30K","1.79%"
"25/03/2022","0.5600","0.5600","0.5600","0.5600","2.09K","0.00%"
"24/03/2022","0.5600","0.5600","0.5600","0.5600","6.06K","10.89%"
"23/03/2022","0.5050","0.5050","0.5050","0.5050","0.20K","1.00%"
"21/03/2022","0.5000","0.5000","0.5000","0.5000","0.41K","2.04%"
"18/03/2022","0.4900","0.4900","0.4900","0.4900","1.36K","0.00%"
"17/03/2022","0.4900","0.5000","0.5000","0.4900","10.62K","-5.77%"
"16/03/2022","0.5200","0.5550","0.5550","0.5200","6.65K","-6.31%"
"15/03/2022","0.5550","0.5900","0.5900","0.5550","3.04K","-5.93%"
"14/03/2022","0.5900","0.5600","0.5900","0.5600","13.34K","18.00%"
"11/03/2022","0.5000","0.5000","0.5000","0.5000","0.85K","0.00%"
"10/03/2022","0.5000","0.5000","0.5000","0.5000","8.40K","0.00%"
"09/03/2022","0.5000","0.5000","0.5000","0.5000","2.00K","-5.66%"
"08/03/2022","0.5300","0.5300","0.5300","0.5300","3.02K","1.92%"
"07/03/2022","0.5200","0.4800","0.5200","0.4800","5.90K","8.33%"
"04/03/2022","0.4800","0.4500","0.4800","0.4500","25.86K","-18.64%"
"03/03/2022","0.5900","0.5900","0.5900","0.5900","27.31K","7.27%"
"02/03/2022","0.5500","0.4840","0.5500","0.4840","18.52K","34.15%"
"24/02/2022","0.4100","0.5000","0.5000","0.4100","41.64K","-26.79%"
"17/02/2022","0.5600","0.5600","0.5600","0.5600","2.71K","0.00%"
"16/02/2022","0.5600","0.5600","0.5600","0.5600","3.50K","-5.88%"
"11/02/2022","0.5950","0.5950","0.5950","0.5950","3.50K","-0.83%"
"28/01/2022","0.6000","0.5600","0.6000","0.5600","2.97K","0.00%"
"27/01/2022","0.6000","0.6000","0.6000","0.6000","6.00K","0.00%"
"26/01/2022","0.6000","0.6000","0.6000","0.6000","9.40K","3.45%"
"25/01/2022","0.5800","0.5650","0.5800","0.5650","5.20K","3.57%"
"24/01/2022","0.5600","0.5900","0.5900","0.5600","4.98K","-6.67%"
"20/01/2022","0.6000","0.6000","0.6000","0.6000","5.30K","0.00%"
"18/01/2022","0.6000","0.6000","0.6000","0.6000","1.00K","-6.25%"
"13/01/2022","0.6400","0.6400","0.6400","0.6400","0.27K","0.00%"
"12/01/2022","0.6400","0.6400","0.6400","0.6400","3.00K","-1.54%"
"10/01/2022","0.6500","0.6500","0.6500","0.6500","0.60K","12.07%"
"05/01/2022","0.5800","0.5800","0.5800","0.5800","0.15K","0.00%"
"04/01/2022","0.5800","0.5800","0.5800","0.5800","7.94K","0.00%"
"03/01/2022","0.5800","0.5800","0.5800","0.5800","0.18K","0.00%"
"30/12/2021","0.5800","0.5550","0.5800","0.5550","5.21K","5.45%"
"28/12/2021","0.5500","0.5500","0.5500","0.5500","43.04K","5.77%"
"27/12/2021","0.5200","0.5000","0.5200","0.5000","13.51K","4.00%"
"23/12/2021","0.5000","0.5000","0.5000","0.5000","5.48K","-3.85%"
"22/12/2021","0.5200","0.5200","0.5200","0.5200","0.59K","1.96%"
"21/12/2021","0.5100","0.5100","0.5100","0.5100","0.12K","2.00%"
"20/12/2021","0.5000","0.5000","0.5000","0.5000","1.09K","-8.26%"
"17/12/2021","0.5450","0.5450","0.5450","0.5450","1.62K","0.00%"
"16/12/2021","0.5450","0.5450","0.5450","0.5450","4.49K","0.00%"
"15/12/2021","0.5450","0.5550","0.5550","0.5450","4.15K","0.00%"
"13/12/2021","0.5450","0.5450","0.5450","0.5450","0.21K","0.00%"
"09/12/2021","0.5450","0.5450","0.5450","0.5450","4.29K","-0.91%"
"08/12/2021","0.5500","0.5600","0.5600","0.5500","3.20K","-3.51%"
"07/12/2021","0.5700","0.5700","0.5700","0.5700","7.75K","1.79%"
"06/12/2021","0.5600","0.5700","0.5700","0.5600","5.70K","-5.88%"
"03/12/2021","0.5950","0.6000","0.6000","0.5950","33.16K","-1.65%"
"02/12/2021","0.6050","0.6050","0.6050","0.6050","4.68K","-9.70%"
