"Date","Price","Open","High","Low","Vol.","Change %"
"27/02/2025","90.20","90.00","90.20","87.60","0.02K","0.22%"
"26/02/2025","90.00","90.00","90.00","90.00","0.00K","0.00%"
"25/02/2025","90.00","90.00","90.00","90.00","0.06K","0.00%"
"24/02/2025","90.00","90.00","90.00","90.00","0.11K","0.22%"
"21/02/2025","89.80","87.40","89.80","87.40","0.02K","0.22%"
"20/02/2025","89.60","89.00","89.60","87.40","0.05K","0.67%"
"19/02/2025","89.00","88.40","89.00","88.40","0.03K","0.68%"
"18/02/2025","88.40","90.00","90.00","87.40","0.15K","-1.78%"
"17/02/2025","90.00","89.80","90.00","89.80","0.01K","-0.66%"
"14/02/2025","90.60","90.60","90.60","90.60","0.02K","1.57%"
"13/02/2025","89.20","89.40","89.40","89.20","0.01K","-3.04%"
"12/02/2025","92.00","88.00","92.00","88.00","0.09K","3.84%"
"11/02/2025","88.60","89.00","90.00","88.60","0.06K","-0.45%"
"10/02/2025","89.00","87.20","89.00","86.60","0.07K","2.53%"
"07/02/2025","86.80","85.60","87.00","85.60","0.02K","-0.46%"
"06/02/2025","87.20","87.40","87.40","85.60","0.11K","0.23%"
"05/02/2025","87.00","87.00","87.00","87.00","0.00K","0.69%"
"04/02/2025","86.40","88.00","88.60","86.40","0.03K","-0.69%"
"03/02/2025","87.00","88.80","88.80","87.00","0.02K","-3.12%"
"30/01/2025","89.80","89.00","89.80","88.00","0.03K","0.45%"
"29/01/2025","89.40","86.20","89.40","86.00","0.02K","0.22%"
"28/01/2025","89.20","88.80","89.20","86.80","0.28K","0.22%"
"27/01/2025","89.00","89.00","89.00","84.40","0.56K","-2.20%"
"24/01/2025","91.00","91.00","91.00","87.80","0.33K","0.00%"
"23/01/2025","91.00","91.00","91.00","89.00","0.34K","0.00%"
"22/01/2025","91.00","95.00","95.00","91.00","0.51K","-3.40%"
"21/01/2025","94.20","95.00","95.00","94.20","0.02K","-0.84%"
"20/01/2025","95.00","95.00","95.00","95.00","0.05K","0.85%"
"17/01/2025","94.20","94.40","94.40","93.00","0.09K","-2.89%"
"16/01/2025","97.00","95.00","97.00","94.20","0.12K","1.04%"
"15/01/2025","96.00","94.40","96.00","94.00","0.03K","0.00%"
"14/01/2025","96.00","96.80","96.80","96.00","0.01K","-0.83%"
"13/01/2025","96.80","95.20","97.00","93.60","0.05K","-1.22%"
"10/01/2025","98.00","98.00","98.00","96.20","0.01K","-1.01%"
"09/01/2025","99.00","97.00","99.00","97.00","0.01K","2.06%"
"08/01/2025","97.00","95.00","97.00","93.00","0.12K","1.04%"
"07/01/2025","96.00","99.00","106.00","96.00","0.33K","-3.03%"
"03/01/2025","99.00","92.80","99.00","91.20","0.21K","6.68%"
"02/01/2025","92.80","95.20","95.20","91.00","0.13K","-2.52%"
"30/12/2024","95.20","94.40","95.20","94.40","0.05K","1.71%"
"27/12/2024","93.60","92.00","93.60","90.00","0.03K","1.74%"
"23/12/2024","92.00","88.40","92.00","83.20","0.48K","4.07%"
"20/12/2024","88.40","88.40","88.40","86.00","0.02K","0.00%"
"19/12/2024","88.40","91.00","91.00","84.20","0.39K","-4.74%"
"18/12/2024","92.80","93.60","93.60","92.00","0.01K","-1.28%"
"17/12/2024","94.00","95.40","95.40","90.00","0.12K","-1.05%"
"16/12/2024","95.00","96.20","96.20","94.00","0.21K","-1.66%"
"13/12/2024","96.60","97.00","97.00","95.20","0.03K","-1.23%"
"12/12/2024","97.80","97.80","97.80","95.00","0.40K","0.00%"
"11/12/2024","97.80","96.60","97.80","95.00","0.15K","1.03%"
"10/12/2024","96.80","96.80","97.00","94.20","0.37K","0.00%"
"09/12/2024","96.80","94.60","96.80","92.00","0.33K","2.33%"
"06/12/2024","94.60","84.60","94.60","84.00","0.24K","11.82%"
"05/12/2024","84.60","80.20","84.60","80.20","0.44K","5.49%"
"04/12/2024","80.20","80.00","80.20","78.60","0.38K","0.50%"
"03/12/2024","79.80","80.00","80.20","77.60","0.35K","-0.25%"
"02/12/2024","80.00","76.00","80.00","75.40","0.19K","2.56%"
"29/11/2024","78.00","77.00","78.00","73.00","0.11K","1.30%"
"28/11/2024","77.00","82.20","82.20","75.00","0.43K","-6.55%"
"27/11/2024","82.40","82.20","82.40","80.60","0.08K","0.49%"
"26/11/2024","82.00","80.00","82.40","80.00","0.26K","2.50%"
"25/11/2024","80.00","77.40","80.00","77.20","0.17K","-3.15%"
"22/11/2024","82.60","81.00","83.80","73.60","1.51K","1.23%"
"21/11/2024","81.60","83.00","83.00","79.80","0.46K","-1.92%"
"20/11/2024","83.20","84.40","90.00","83.20","0.85K","-0.95%"
"19/11/2024","84.00","86.00","86.00","83.20","0.19K","-2.33%"
"18/11/2024","86.00","89.20","89.80","84.40","0.29K","-3.59%"
"15/11/2024","89.20","88.20","89.20","87.60","0.04K","1.13%"
"14/11/2024","88.20","88.60","88.60","86.20","0.03K","-0.45%"
"13/11/2024","88.60","88.00","88.80","87.00","0.09K","-0.23%"
"12/11/2024","88.80","90.00","90.00","88.20","0.09K","-0.22%"
"08/11/2024","89.00","89.20","89.20","88.20","0.02K","0.00%"
"07/11/2024","89.00","89.00","89.20","88.00","0.01K","-1.11%"
"06/11/2024","90.00","90.40","90.40","89.00","0.23K","-1.32%"
"05/11/2024","91.20","90.40","91.20","90.40","0.01K","0.88%"
"04/11/2024","90.40","91.60","91.60","90.40","0.06K","-1.31%"
"31/10/2024","91.60","91.20","91.60","90.80","0.04K","0.44%"
"30/10/2024","91.20","91.20","91.20","91.20","0.02K","0.00%"
"29/10/2024","91.20","92.00","92.00","90.40","0.06K","-0.87%"
"28/10/2024","92.00","91.20","92.00","91.20","0.08K","0.00%"
"25/10/2024","92.00","93.80","94.00","92.00","0.13K","-1.92%"
"24/10/2024","93.80","92.00","93.80","92.00","0.03K","0.43%"
"23/10/2024","93.40","94.00","94.00","93.00","0.05K","-0.64%"
"22/10/2024","94.00","94.00","94.00","94.00","0.01K","0.64%"
"21/10/2024","93.40","93.80","93.80","93.40","0.02K","-0.64%"
"18/10/2024","94.00","94.80","94.80","94.00","0.02K","-0.63%"
"17/10/2024","94.60","94.80","95.20","94.60","0.02K","-1.25%"
"16/10/2024","95.80","95.60","95.80","95.60","0.01K","0.21%"
"15/10/2024","95.60","95.80","95.80","95.60","0.01K","-0.42%"
"14/10/2024","96.00","97.60","97.60","94.80","0.19K","-1.64%"
"11/10/2024","97.60","92.00","97.60","92.00","0.82K","6.09%"
"10/10/2024","92.00","93.60","93.60","92.00","0.03K","-2.13%"
"09/10/2024","94.00","92.20","94.00","92.20","0.08K","2.17%"
"08/10/2024","92.00","88.00","92.00","88.00","0.13K","4.55%"
"07/10/2024","88.00","88.00","88.00","88.00","0.05K","0.00%"
"04/10/2024","88.00","88.00","88.00","87.60","0.09K","0.00%"
"03/10/2024","88.00","88.00","88.00","88.00","0.06K","1.38%"
"02/10/2024","86.80","86.20","88.00","85.40","0.15K","-1.36%"
"01/10/2024","88.00","86.60","88.00","86.60","0.02K","-2.22%"
"30/09/2024","90.00","94.00","94.00","86.00","0.20K","-3.23%"
"27/09/2024","93.00","92.00","93.00","90.20","0.06K","2.20%"
"26/09/2024","91.00","91.40","92.00","91.00","0.03K","-0.44%"
"25/09/2024","91.40","95.60","95.80","91.40","0.13K","-4.39%"
"24/09/2024","95.60","94.80","95.60","92.00","0.16K","0.84%"
"23/09/2024","94.80","92.00","94.80","88.40","0.22K","-0.42%"
"20/09/2024","95.20","90.00","95.20","88.00","0.51K","3.48%"
"19/09/2024","92.00","92.00","92.00","90.00","0.21K","-4.17%"
"16/09/2024","96.00","94.00","96.00","94.00","0.01K","2.13%"
"13/09/2024","94.00","90.40","94.00","90.40","0.02K","0.00%"
"12/09/2024","94.00","94.00","94.00","94.00","0.00K","0.00%"
"11/09/2024","94.00","94.00","94.00","90.40","0.12K","-4.08%"
"09/09/2024","98.00","94.00","98.00","94.00","0.05K","0.00%"
"06/09/2024","98.00","94.00","98.00","94.00","0.02K","0.00%"
"05/09/2024","98.00","97.40","98.00","97.40","0.01K","0.41%"
"04/09/2024","97.60","97.60","97.60","97.60","0.00K","0.00%"
"03/09/2024","97.60","97.60","97.60","97.60","0.00K","0.00%"
"02/09/2024","97.60","94.80","97.60","94.80","0.02K","-0.20%"
"28/08/2024","97.80","97.80","97.80","97.80","0.01K","0.00%"
"27/08/2024","97.80","94.80","97.80","94.80","0.00K","0.00%"
"22/08/2024","97.80","94.00","97.80","94.00","0.02K","0.00%"
"21/08/2024","97.80","94.00","97.80","94.00","0.14K","4.04%"
"20/08/2024","94.00","90.00","94.00","90.00","0.06K","0.00%"
"19/08/2024","94.00","92.00","94.00","92.00","0.02K","0.00%"
"16/08/2024","94.00","92.00","94.00","92.00","0.10K","2.17%"
"13/08/2024","92.00","94.00","94.00","89.20","0.16K","-3.16%"
"12/08/2024","95.00","95.00","95.00","95.00","0.01K","-4.04%"
