"Date","Price","Open","High","Low","Vol.","Change %"
"05/01/2023","35.03","34.38","35.03","34.38","0.37K","1.91%"
"04/01/2023","34.38","35.59","35.59","34.28","0.19K","-4.43%"
"03/01/2023","35.97","34.75","35.97","34.66","0.11K","3.78%"
"02/01/2023","34.66","34.66","35.41","34.66","0.97K","0.00%"
"30/12/2022","34.66","34.84","34.84","34.66","0.35K","-4.64%"
"29/12/2022","36.34","34.66","36.44","34.66","0.48K","4.86%"
"28/12/2022","34.66","34.66","34.66","34.66","2.36K","0.00%"
"27/12/2022","34.66","34.66","35.03","33.72","0.13K","-0.80%"
"23/12/2022","34.94","34.94","34.94","34.94","0.01K","0.81%"
"22/12/2022","34.66","34.66","34.66","34.66","0.14K","0.00%"
"21/12/2022","34.66","34.56","34.66","33.72","0.14K","2.78%"
"20/12/2022","33.72","34.84","34.84","32.78","0.49K","-4.76%"
"19/12/2022","35.41","36.53","36.53","35.41","0.01K","-3.08%"
"16/12/2022","36.53","36.53","36.53","36.53","0.01K","0.00%"
"15/12/2022","36.53","35.59","36.53","35.50","0.30K","2.63%"
"14/12/2022","35.59","35.03","35.59","35.03","0.04K","4.40%"
"13/12/2022","34.09","35.41","35.41","33.91","0.39K","-3.70%"
"12/12/2022","35.41","35.59","35.97","33.35","0.40K","-2.07%"
"09/12/2022","36.16","37.09","37.09","36.16","0.06K","-1.53%"
"08/12/2022","36.72","36.90","37.00","36.53","0.12K","-2.00%"
"07/12/2022","37.47","37.84","37.84","37.47","0.03K","-2.91%"
"06/12/2022","38.59","38.59","38.59","38.59","0.00K","0.00%"
"05/12/2022","38.59","35.41","38.59","35.41","0.36K","3.52%"
"02/12/2022","37.28","37.65","37.65","35.59","0.10K","-1.49%"
"01/12/2022","37.84","34.47","37.84","34.47","0.98K","12.22%"
"30/11/2022","33.72","35.87","37.94","32.32","2.47K","-12.20%"
"29/11/2022","38.40","39.34","39.81","38.40","0.41K","-3.53%"
"28/11/2022","39.81","39.62","39.81","39.53","0.17K","0.47%"
"25/11/2022","39.62","38.59","39.62","38.59","0.21K","3.17%"
"24/11/2022","38.40","38.03","38.59","37.65","0.32K","2.50%"
"23/11/2022","37.47","38.03","38.87","37.47","0.27K","-4.31%"
"22/11/2022","39.15","39.15","39.15","39.15","0.01K","-0.48%"
"21/11/2022","39.34","39.34","39.34","39.34","0.00K","0.72%"
"18/11/2022","39.06","39.06","39.06","39.06","0.01K","1.71%"
"17/11/2022","38.40","39.71","39.71","38.40","0.32K","-2.38%"
"16/11/2022","39.34","38.40","39.34","38.22","0.29K","3.45%"
"15/11/2022","38.03","37.94","38.03","37.56","0.16K","0.25%"
"14/11/2022","37.94","38.78","38.78","37.94","0.21K","-1.22%"
"10/11/2022","38.40","41.21","42.62","36.25","1.94K","-6.82%"
"09/11/2022","41.21","37.47","41.21","37.37","0.20K","11.11%"
"08/11/2022","37.09","37.09","37.28","37.09","0.25K","0.25%"
"07/11/2022","37.00","36.62","37.47","36.62","0.22K","4.77%"
